市区町村コード,市区町村名,値,調査年,出典
05212,秋田県 大仙市,22490,2023,住宅・土地統計調査(2023)
05213,秋田県 北秋田市,8950,2023,住宅・土地統計調査(2023)
05214,秋田県 にかほ市,7500,2023,住宅・土地統計調査(2023)
05215,秋田県 仙北市,7210,2023,住宅・土地統計調査(2023)
05303,秋田県 小坂町,-,2023,住宅・土地統計調査(2023)
05327,秋田県 上小阿仁村,-,2023,住宅・土地統計調査(2023)
05346,秋田県 藤里町,-,2023,住宅・土地統計調査(2023)
05348,秋田県 三種町,4740,2023,住宅・土地統計調査(2023)
05349,秋田県 八峰町,-,2023,住宅・土地統計調査(2023)
05361,秋田県 五城目町,-,2023,住宅・土地統計調査(2023)
05363,秋田県 八郎潟町,-,2023,住宅・土地統計調査(2023)
05366,秋田県 井川町,-,2023,住宅・土地統計調査(2023)
05368,秋田県 大潟村,-,2023,住宅・土地統計調査(2023)
05434,秋田県 美郷町,4350,2023,住宅・土地統計調査(2023)
05463,秋田県 羽後町,-,2023,住宅・土地統計調査(2023)
05464,秋田県 東成瀬村,-,2023,住宅・土地統計調査(2023)
06201,山形県 山形市,63640,2023,住宅・土地統計調査(2023)
06202,山形県 米沢市,20930,2023,住宅・土地統計調査(2023)
06203,山形県 鶴岡市,35270,2023,住宅・土地統計調査(2023)
06204,山形県 酒田市,29820,2023,住宅・土地統計調査(2023)
06205,山形県 新庄市,8770,2023,住宅・土地統計調査(2023)
06206,山形県 寒河江市,11210,2023,住宅・土地統計調査(2023)
06207,山形県 上山市,8820,2023,住宅・土地統計調査(2023)
06208,山形県 村山市,6460,2023,住宅・土地統計調査(2023)
06209,山形県 長井市,7220,2023,住宅・土地統計調査(2023)
06210,山形県 天童市,15720,2023,住宅・土地統計調査(2023)
06211,山形県 東根市,12460,2023,住宅・土地統計調査(2023)
06212,山形県 尾花沢市,4060,2023,住宅・土地統計調査(2023)
06213,山形県 南陽市,8290,2023,住宅・土地統計調査(2023)
06301,山形県 山辺町,-,2023,住宅・土地統計調査(2023)
06302,山形県 中山町,-,2023,住宅・土地統計調査(2023)
06321,山形県 河北町,5050,2023,住宅・土地統計調査(2023)
06322,山形県 西川町,-,2023,住宅・土地統計調査(2023)
