市区町村コード,市区町村名,値,調査年,出典
03381,岩手県 金ケ崎町,1169,2020,国勢調査(2020)
03402,岩手県 平泉町,501,2020,国勢調査(2020)
03441,岩手県 住田町,352,2020,国勢調査(2020)
03461,岩手県 大槌町,594,2020,国勢調査(2020)
03482,岩手県 山田町,689,2020,国勢調査(2020)
03483,岩手県 岩泉町,561,2020,国勢調査(2020)
03484,岩手県 田野畑村,163,2020,国勢調査(2020)
03485,岩手県 普代村,95,2020,国勢調査(2020)
03501,岩手県 軽米町,389,2020,国勢調査(2020)
03503,岩手県 野田村,203,2020,国勢調査(2020)
03506,岩手県 九戸村,198,2020,国勢調査(2020)
03507,岩手県 洋野町,652,2020,国勢調査(2020)
03524,岩手県 一戸町,655,2020,国勢調査(2020)
04100,宮城県 仙台市,220211,2020,国勢調査(2020)
04202,宮城県 石巻市,11384,2020,国勢調査(2020)
04203,宮城県 塩竈市,5892,2020,国勢調査(2020)
04205,宮城県 気仙沼市,4487,2020,国勢調査(2020)
04206,宮城県 白石市,3366,2020,国勢調査(2020)
04207,宮城県 名取市,12000,2020,国勢調査(2020)
04208,宮城県 角田市,2518,2020,国勢調査(2020)
04209,宮城県 多賀城市,7912,2020,国勢調査(2020)
04211,宮城県 岩沼市,5797,2020,国勢調査(2020)
04212,宮城県 登米市,4887,2020,国勢調査(2020)
04213,宮城県 栗原市,4870,2020,国勢調査(2020)
04214,宮城県 東松島市,3027,2020,国勢調査(2020)
04215,宮城県 大崎市,12692,2020,国勢調査(2020)
04216,宮城県 富谷市,8376,2020,国勢調査(2020)
04301,宮城県 蔵王町,785,2020,国勢調査(2020)
04302,宮城県 七ヶ宿町,99,2020,国勢調査(2020)
04321,宮城県 大河原町,2860,2020,国勢調査(2020)
04322,宮城県 村田町,745,2020,国勢調査(2020)
04323,宮城県 柴田町,4220,2020,国勢調査(2020)
04324,宮城県 川崎町,518,2020,国勢調査(2020)
04341,宮城県 丸森町,746,2020,国勢調査(2020)
04361,宮城県 亘理町,2797,2020,国勢調査(2020)
04362,宮城県 山元町,879,2020,国勢調査(2020)
04401,宮城県 松島町,1530,2020,国勢調査(2020)
04404,宮城県 七ヶ浜町,1428,2020,国勢調査(2020)
04406,宮城県 利府町,4983,2020,国勢調査(2020)
04421,宮城県 大和町,3092,2020,国勢調査(2020)
04422,宮城県 大郷町,407,2020,国勢調査(2020)
04424,宮城県 大衡村,358,2020,国勢調査(2020)
04444,宮城県 色麻町,352,2020,国勢調査(2020)
04445,宮城県 加美町,1414,2020,国勢調査(2020)
04501,宮城県 涌谷町,1110,2020,国勢調査(2020)
04505,宮城県 美里町,2397,2020,国勢調査(2020)
04581,宮城県 女川町,516,2020,国勢調査(2020)
04606,宮城県 南三陸町,510,2020,国勢調査(2020)
05201,秋田県 秋田市,45226,2020,国勢調査(2020)
05202,秋田県 能代市,4573,2020,国勢調査(2020)
05203,秋田県 横手市,7633,2020,国勢調査(2020)
05204,秋田県 大館市,6114,2020,国勢調査(2020)
05206,秋田県 男鹿市,1558,2020,国勢調査(2020)
05207,秋田県 湯沢市,3264,2020,国勢調査(2020)
05209,秋田県 鹿角市,2068,2020,国勢調査(2020)
05210,秋田県 由利本荘市,6258,2020,国勢調査(2020)
05211,秋田県 潟上市,2229,2020,国勢調査(2020)
05212,秋田県 大仙市,6583,2020,国勢調査(2020)
05213,秋田県 北秋田市,2498,2020,国勢調査(2020)
05214,秋田県 にかほ市,1814,2020,国勢調査(2020)
05215,秋田県 仙北市,1690,2020,国勢調査(2020)
05303,秋田県 小坂町,345,2020,国勢調査(2020)
05327,秋田県 上小阿仁村,94,2020,国勢調査(2020)
05346,秋田県 藤里町,161,2020,国勢調査(2020)
05348,秋田県 三種町,883,2020,国勢調査(2020)
05349,秋田県 八峰町,378,2020,国勢調査(2020)
05361,秋田県 五城目町,649,2020,国勢調査(2020)
05363,秋田県 八郎潟町,466,2020,国勢調査(2020)
05366,秋田県 井川町,304,2020,国勢調査(2020)
05368,秋田県 大潟村,431,2020,国勢調査(2020)
05434,秋田県 美郷町,1121,2020,国勢調査(2020)
05463,秋田県 羽後町,876,2020,国勢調査(2020)
05464,秋田県 東成瀬村,156,2020,国勢調査(2020)
06201,山形県 山形市,41428,2020,国勢調査(2020)
06202,山形県 米沢市,8467,2020,国勢調査(2020)
06203,山形県 鶴岡市,12254,2020,国勢調査(2020)
06204,山形県 酒田市,11019,2020,国勢調査(2020)
06205,山形県 新庄市,3387,2020,国勢調査(2020)
06206,山形県 寒河江市,4850,2020,国勢調査(2020)
06207,山形県 上山市,2970,2020,国勢調査(2020)
06208,山形県 村山市,2216,2020,国勢調査(2020)
06209,山形県 長井市,2571,2020,国勢調査(2020)
06210,山形県 天童市,7419,2020,国勢調査(2020)
06211,山形県 東根市,4863,2020,国勢調査(2020)
06212,山形県 尾花沢市,974,2020,国勢調査(2020)
06213,山形県 南陽市,2941,2020,国勢調査(2020)
06301,山形県 山辺町,1232,2020,国勢調査(2020)
06302,山形県 中山町,1048,2020,国勢調査(2020)
06321,山形県 河北町,1988,2020,国勢調査(2020)
06322,山形県 西川町,389,2020,国勢調査(2020)
06323,山形県 朝日町,456,2020,国勢調査(2020)
06324,山形県 大江町,665,2020,国勢調査(2020)
06341,山形県 大石田町,513,2020,国勢調査(2020)
