市区町村コード,市区町村名,値,調査年,出典
01610,北海道 新ひだか町,10119,2020,国勢調査(2020)
01631,北海道 音更町,18302,2020,国勢調査(2020)
01632,北海道 士幌町,2519,2020,国勢調査(2020)
01633,北海道 上士幌町,2343,2020,国勢調査(2020)
01634,北海道 鹿追町,2245,2020,国勢調査(2020)
01635,北海道 新得町,2867,2020,国勢調査(2020)
01636,北海道 清水町,4145,2020,国勢調査(2020)
01637,北海道 芽室町,7230,2020,国勢調査(2020)
01638,北海道 中札内村,1674,2020,国勢調査(2020)
01639,北海道 更別村,1306,2020,国勢調査(2020)
01641,北海道 大樹町,2587,2020,国勢調査(2020)
01642,北海道 広尾町,2984,2020,国勢調査(2020)
01643,北海道 幕別町,10994,2020,国勢調査(2020)
01644,北海道 池田町,2958,2020,国勢調査(2020)
01645,北海道 豊頃町,1353,2020,国勢調査(2020)
01646,北海道 本別町,3090,2020,国勢調査(2020)
01647,北海道 足寄町,3085,2020,国勢調査(2020)
01648,北海道 陸別町,1045,2020,国勢調査(2020)
01649,北海道 浦幌町,1985,2020,国勢調査(2020)
01661,北海道 釧路町,8241,2020,国勢調査(2020)
01662,北海道 厚岸町,4012,2020,国勢調査(2020)
01663,北海道 浜中町,2319,2020,国勢調査(2020)
01664,北海道 標茶町,3236,2020,国勢調査(2020)
01665,北海道 弟子屈町,3324,2020,国勢調査(2020)
01667,北海道 鶴居村,1101,2020,国勢調査(2020)
01668,北海道 白糠町,3452,2020,国勢調査(2020)
01691,北海道 別海町,6068,2020,国勢調査(2020)
01692,北海道 中標津町,10560,2020,国勢調査(2020)
01693,北海道 標津町,2190,2020,国勢調査(2020)
01694,北海道 羅臼町,1954,2020,国勢調査(2020)
02201,青森県 青森市,118067,2020,国勢調査(2020)
02202,青森県 弘前市,70743,2020,国勢調査(2020)
02203,青森県 八戸市,95422,2020,国勢調査(2020)
02204,青森県 黒石市,11618,2020,国勢調査(2020)
02205,青森県 五所川原市,20797,2020,国勢調査(2020)
02206,青森県 十和田市,25462,2020,国勢調査(2020)
02207,青森県 三沢市,17164,2020,国勢調査(2020)
02208,青森県 むつ市,23996,2020,国勢調査(2020)
02209,青森県 つがる市,10764,2020,国勢調査(2020)
02210,青森県 平川市,10015,2020,国勢調査(2020)
02301,青森県 平内町,3783,2020,国勢調査(2020)
02303,青森県 今別町,1124,2020,国勢調査(2020)
02304,青森県 蓬田村,893,2020,国勢調査(2020)
02307,青森県 外ヶ浜町,2338,2020,国勢調査(2020)
02321,青森県 鰺ヶ沢町,3626,2020,国勢調査(2020)
02323,青森県 深浦町,3030,2020,国勢調査(2020)
02343,青森県 西目屋村,435,2020,国勢調査(2020)
02361,青森県 藤崎町,4938,2020,国勢調査(2020)
02362,青森県 大鰐町,3211,2020,国勢調査(2020)
02367,青森県 田舎館村,2393,2020,国勢調査(2020)
02381,青森県 板柳町,4459,2020,国勢調査(2020)
02384,青森県 鶴田町,4233,2020,国勢調査(2020)
02387,青森県 中泊町,3855,2020,国勢調査(2020)
02401,青森県 野辺地町,5414,2020,国勢調査(2020)
02402,青森県 七戸町,5424,2020,国勢調査(2020)
02405,青森県 六戸町,3829,2020,国勢調査(2020)
02406,青森県 横浜町,1809,2020,国勢調査(2020)
02408,青森県 東北町,5833,2020,国勢調査(2020)
02411,青森県 六ヶ所村,5167,2020,国勢調査(2020)
02412,青森県 おいらせ町,9243,2020,国勢調査(2020)
02423,青森県 大間町,2086,2020,国勢調査(2020)
02424,青森県 東通村,2546,2020,国勢調査(2020)
02425,青森県 風間浦村,748,2020,国勢調査(2020)
02426,青森県 佐井村,823,2020,国勢調査(2020)
02441,青森県 三戸町,3559,2020,国勢調査(2020)
02442,青森県 五戸町,6040,2020,国勢調査(2020)
02443,青森県 田子町,1909,2020,国勢調査(2020)
02445,青森県 南部町,6232,2020,国勢調査(2020)
02446,青森県 階上町,5836,2020,国勢調査(2020)
02450,青森県 新郷村,785,2020,国勢調査(2020)
03201,岩手県 盛岡市,130755,2020,国勢調査(2020)
03202,岩手県 宮古市,21152,2020,国勢調査(2020)
03203,岩手県 大船渡市,14078,2020,国勢調査(2020)
03205,岩手県 花巻市,34604,2020,国勢調査(2020)
03206,岩手県 北上市,38808,2020,国勢調査(2020)
03207,岩手県 久慈市,14083,2020,国勢調査(2020)
03208,岩手県 遠野市,9593,2020,国勢調査(2020)
03209,岩手県 一関市,42092,2020,国勢調査(2020)
03210,岩手県 陸前高田市,7117,2020,国勢調査(2020)
