市区町村コード,市区町村名,値,調査年,出典
16211,富山県 射水市,488,2024,社会・人口統計体系(2024)
17201,石川県 金沢市,2284,2024,社会・人口統計体系(2024)
17202,石川県 七尾市,369,2024,社会・人口統計体系(2024)
17203,石川県 小松市,534,2024,社会・人口統計体系(2024)
17204,石川県 輪島市,117,2024,社会・人口統計体系(2024)
17205,石川県 珠洲市,85,2024,社会・人口統計体系(2024)
17206,石川県 加賀市,154,2024,社会・人口統計体系(2024)
17207,石川県 羽咋市,126,2024,社会・人口統計体系(2024)
17209,石川県 かほく市,477,2024,社会・人口統計体系(2024)
17210,石川県 白山市,559,2024,社会・人口統計体系(2024)
17211,石川県 能美市,322,2024,社会・人口統計体系(2024)
17212,石川県 野々市市,367,2024,社会・人口統計体系(2024)
18201,福井県 福井市,1385,2024,社会・人口統計体系(2024)
18202,福井県 敦賀市,282,2024,社会・人口統計体系(2024)
18204,福井県 小浜市,124,2024,社会・人口統計体系(2024)
18205,福井県 大野市,93,2024,社会・人口統計体系(2024)
18206,福井県 勝山市,48,2024,社会・人口統計体系(2024)
18207,福井県 鯖江市,353,2024,社会・人口統計体系(2024)
18208,福井県 あわら市,82,2024,社会・人口統計体系(2024)
18209,福井県 越前市,387,2024,社会・人口統計体系(2024)
18210,福井県 坂井市,423,2024,社会・人口統計体系(2024)
19201,山梨県 甲府市,1007,2024,社会・人口統計体系(2024)
19202,山梨県 富士吉田市,221,2024,社会・人口統計体系(2024)
19204,山梨県 都留市,124,2024,社会・人口統計体系(2024)
19205,山梨県 山梨市,107,2024,社会・人口統計体系(2024)
19206,山梨県 大月市,21,2024,社会・人口統計体系(2024)
19207,山梨県 韮崎市,91,2024,社会・人口統計体系(2024)
19208,山梨県 南アルプス市,406,2024,社会・人口統計体系(2024)
19209,山梨県 北杜市,308,2024,社会・人口統計体系(2024)
19210,山梨県 甲斐市,471,2024,社会・人口統計体系(2024)
19211,山梨県 笛吹市,243,2024,社会・人口統計体系(2024)
19212,山梨県 上野原市,46,2024,社会・人口統計体系(2024)
19213,山梨県 甲州市,105,2024,社会・人口統計体系(2024)
19214,山梨県 中央市,165,2024,社会・人口統計体系(2024)
20201,長野県 長野市,2000,2024,社会・人口統計体系(2024)
20202,長野県 松本市,1477,2024,社会・人口統計体系(2024)
20203,長野県 上田市,847,2024,社会・人口統計体系(2024)
20204,長野県 岡谷市,212,2024,社会・人口統計体系(2024)
20205,長野県 飯田市,490,2024,社会・人口統計体系(2024)
20206,長野県 諏訪市,309,2024,社会・人口統計体系(2024)
20207,長野県 須坂市,289,2024,社会・人口統計体系(2024)
20208,長野県 小諸市,195,2024,社会・人口統計体系(2024)
20209,長野県 伊那市,297,2024,社会・人口統計体系(2024)
20210,長野県 駒ヶ根市,140,2024,社会・人口統計体系(2024)
20211,長野県 中野市,162,2024,社会・人口統計体系(2024)
20212,長野県 大町市,88,2024,社会・人口統計体系(2024)
20213,長野県 飯山市,52,2024,社会・人口統計体系(2024)
20214,長野県 茅野市,411,2024,社会・人口統計体系(2024)
20215,長野県 塩尻市,453,2024,社会・人口統計体系(2024)
20217,長野県 佐久市,600,2024,社会・人口統計体系(2024)
20218,長野県 千曲市,255,2024,社会・人口統計体系(2024)
20219,長野県 東御市,123,2024,社会・人口統計体系(2024)
20220,長野県 安曇野市,535,2024,社会・人口統計体系(2024)
21201,岐阜県 岐阜市,2393,2024,社会・人口統計体系(2024)
21202,岐阜県 大垣市,887,2024,社会・人口統計体系(2024)
21203,岐阜県 高山市,313,2024,社会・人口統計体系(2024)
21204,岐阜県 多治見市,328,2024,社会・人口統計体系(2024)
21205,岐阜県 関市,337,2024,社会・人口統計体系(2024)
21206,岐阜県 中津川市,288,2024,社会・人口統計体系(2024)
21207,岐阜県 美濃市,44,2024,社会・人口統計体系(2024)
21208,岐阜県 瑞浪市,153,2024,社会・人口統計体系(2024)
21209,岐阜県 羽島市,274,2024,社会・人口統計体系(2024)
21210,岐阜県 恵那市,132,2024,社会・人口統計体系(2024)
21211,岐阜県 美濃加茂市,367,2024,社会・人口統計体系(2024)
21212,岐阜県 土岐市,253,2024,社会・人口統計体系(2024)
21213,岐阜県 各務原市,850,2024,社会・人口統計体系(2024)
21214,岐阜県 可児市,543,2024,社会・人口統計体系(2024)
21215,岐阜県 山県市,55,2024,社会・人口統計体系(2024)
21216,岐阜県 瑞穂市,304,2024,社会・人口統計体系(2024)
21217,岐阜県 飛騨市,38,2024,社会・人口統計体系(2024)
21218,岐阜県 本巣市,131,2024,社会・人口統計体系(2024)
21219,岐阜県 郡上市,108,2024,社会・人口統計体系(2024)
21220,岐阜県 下呂市,40,2024,社会・人口統計体系(2024)
21221,岐阜県 海津市,54,2024,社会・人口統計体系(2024)
22100,静岡県 静岡市,3699,2024,社会・人口統計体系(2024)
22130,静岡県 浜松市,4663,2024,社会・人口統計体系(2024)
22203,静岡県 沼津市,1000,2024,社会・人口統計体系(2024)
22205,静岡県 熱海市,223,2024,社会・人口統計体系(2024)
22206,静岡県 三島市,871,2024,社会・人口統計体系(2024)
22207,静岡県 富士宮市,640,2024,社会・人口統計体系(2024)
22208,静岡県 伊東市,151,2024,社会・人口統計体系(2024)
22209,静岡県 島田市,433,2024,社会・人口統計体系(2024)
22210,静岡県 富士市,1224,2024,社会・人口統計体系(2024)
22211,静岡県 磐田市,829,2024,社会・人口統計体系(2024)
22212,静岡県 焼津市,672,2024,社会・人口統計体系(2024)
22213,静岡県 掛川市,594,2024,社会・人口統計体系(2024)
22214,静岡県 藤枝市,983,2024,社会・人口統計体系(2024)
22215,静岡県 御殿場市,495,2024,社会・人口統計体系(2024)
22216,静岡県 袋井市,421,2024,社会・人口統計体系(2024)
22219,静岡県 下田市,29,2024,社会・人口統計体系(2024)
22220,静岡県 裾野市,224,2024,社会・人口統計体系(2024)
22221,静岡県 湖西市,609,2024,社会・人口統計体系(2024)
