市区町村コード,市区町村名,値,調査年,出典
07541,福島県 広野町,228,2024,社会・人口統計体系(2024)
07542,福島県 楢葉町,272,2024,社会・人口統計体系(2024)
07543,福島県 富岡町,435,2024,社会・人口統計体系(2024)
07544,福島県 川内村,78,2024,社会・人口統計体系(2024)
07545,福島県 大熊町,256,2024,社会・人口統計体系(2024)
07546,福島県 双葉町,70,2024,社会・人口統計体系(2024)
07547,福島県 浪江町,219,2024,社会・人口統計体系(2024)
07548,福島県 葛尾村,33,2024,社会・人口統計体系(2024)
07561,福島県 新地町,168,2024,社会・人口統計体系(2024)
07564,福島県 飯舘村,46,2024,社会・人口統計体系(2024)
08201,茨城県 水戸市,9058,2024,社会・人口統計体系(2024)
08202,茨城県 日立市,3234,2024,社会・人口統計体系(2024)
08203,茨城県 土浦市,5824,2024,社会・人口統計体系(2024)
08204,茨城県 古河市,3452,2024,社会・人口統計体系(2024)
08205,茨城県 石岡市,1568,2024,社会・人口統計体系(2024)
08207,茨城県 結城市,1183,2024,社会・人口統計体系(2024)
08208,茨城県 龍ケ崎市,2038,2024,社会・人口統計体系(2024)
08210,茨城県 下妻市,1012,2024,社会・人口統計体系(2024)
08211,茨城県 常総市,1201,2024,社会・人口統計体系(2024)
08212,茨城県 常陸太田市,775,2024,社会・人口統計体系(2024)
08214,茨城県 高萩市,578,2024,社会・人口統計体系(2024)
08215,茨城県 北茨城市,772,2024,社会・人口統計体系(2024)
08216,茨城県 笠間市,1749,2024,社会・人口統計体系(2024)
08217,茨城県 取手市,3447,2024,社会・人口統計体系(2024)
08219,茨城県 牛久市,2990,2024,社会・人口統計体系(2024)
08220,茨城県 つくば市,13043,2024,社会・人口統計体系(2024)
08221,茨城県 ひたちなか市,4354,2024,社会・人口統計体系(2024)
08222,茨城県 鹿嶋市,1904,2024,社会・人口統計体系(2024)
08223,茨城県 潮来市,480,2024,社会・人口統計体系(2024)
08224,茨城県 守谷市,2664,2024,社会・人口統計体系(2024)
08225,茨城県 常陸大宮市,628,2024,社会・人口統計体系(2024)
08226,茨城県 那珂市,1321,2024,社会・人口統計体系(2024)
08227,茨城県 筑西市,2046,2024,社会・人口統計体系(2024)
08228,茨城県 坂東市,826,2024,社会・人口統計体系(2024)
08229,茨城県 稲敷市,602,2024,社会・人口統計体系(2024)
08230,茨城県 かすみがうら市,1184,2024,社会・人口統計体系(2024)
08231,茨城県 桜川市,541,2024,社会・人口統計体系(2024)
08232,茨城県 神栖市,2677,2024,社会・人口統計体系(2024)
08233,茨城県 行方市,432,2024,社会・人口統計体系(2024)
08234,茨城県 鉾田市,815,2024,社会・人口統計体系(2024)
08235,茨城県 つくばみらい市,1876,2024,社会・人口統計体系(2024)
08236,茨城県 小美玉市,1311,2024,社会・人口統計体系(2024)
08302,茨城県 茨城町,879,2024,社会・人口統計体系(2024)
