市区町村コード,市区町村名,値,調査年,出典
01641,北海道 大樹町,362,2014,経済センサス‐基礎調査(2014)
01642,北海道 広尾町,479,2014,経済センサス‐基礎調査(2014)
01643,北海道 幕別町,1070,2014,経済センサス‐基礎調査(2014)
01644,北海道 池田町,403,2014,経済センサス‐基礎調査(2014)
01645,北海道 豊頃町,173,2014,経済センサス‐基礎調査(2014)
01646,北海道 本別町,468,2014,経済センサス‐基礎調査(2014)
01647,北海道 足寄町,429,2014,経済センサス‐基礎調査(2014)
01648,北海道 陸別町,148,2014,経済センサス‐基礎調査(2014)
01649,北海道 浦幌町,310,2014,経済センサス‐基礎調査(2014)
01661,北海道 釧路町,1092,2014,経済センサス‐基礎調査(2014)
01662,北海道 厚岸町,606,2014,経済センサス‐基礎調査(2014)
01663,北海道 浜中町,323,2014,経済センサス‐基礎調査(2014)
01664,北海道 標茶町,465,2014,経済センサス‐基礎調査(2014)
01665,北海道 弟子屈町,549,2014,経済センサス‐基礎調査(2014)
01667,北海道 鶴居村,140,2014,経済センサス‐基礎調査(2014)
01668,北海道 白糠町,460,2014,経済センサス‐基礎調査(2014)
01691,北海道 別海町,814,2014,経済センサス‐基礎調査(2014)
01692,北海道 中標津町,1457,2014,経済センサス‐基礎調査(2014)
01693,北海道 標津町,326,2014,経済センサス‐基礎調査(2014)
01694,北海道 羅臼町,393,2014,経済センサス‐基礎調査(2014)
02201,青森県 青森市,13640,2014,経済センサス‐基礎調査(2014)
02202,青森県 弘前市,8482,2014,経済センサス‐基礎調査(2014)
02203,青森県 八戸市,11715,2014,経済センサス‐基礎調査(2014)
02204,青森県 黒石市,1514,2014,経済センサス‐基礎調査(2014)
02205,青森県 五所川原市,3142,2014,経済センサス‐基礎調査(2014)
02206,青森県 十和田市,3417,2014,経済センサス‐基礎調査(2014)
02207,青森県 三沢市,1910,2014,経済センサス‐基礎調査(2014)
02208,青森県 むつ市,2854,2014,経済センサス‐基礎調査(2014)
02209,青森県 つがる市,1289,2014,経済センサス‐基礎調査(2014)
02210,青森県 平川市,1214,2014,経済センサス‐基礎調査(2014)
02301,青森県 平内町,455,2014,経済センサス‐基礎調査(2014)
02303,青森県 今別町,171,2014,経済センサス‐基礎調査(2014)
02304,青森県 蓬田村,97,2014,経済センサス‐基礎調査(2014)
02307,青森県 外ヶ浜町,359,2014,経済センサス‐基礎調査(2014)
02321,青森県 鰺ヶ沢町,535,2014,経済センサス‐基礎調査(2014)
02323,青森県 深浦町,511,2014,経済センサス‐基礎調査(2014)
02343,青森県 西目屋村,88,2014,経済センサス‐基礎調査(2014)
02361,青森県 藤崎町,554,2014,経済センサス‐基礎調査(2014)
02362,青森県 大鰐町,403,2014,経済センサス‐基礎調査(2014)
02367,青森県 田舎館村,253,2014,経済センサス‐基礎調査(2014)
02381,青森県 板柳町,587,2014,経済センサス‐基礎調査(2014)
02384,青森県 鶴田町,449,2014,経済センサス‐基礎調査(2014)
02387,青森県 中泊町,503,2014,経済センサス‐基礎調査(2014)
02401,青森県 野辺地町,768,2014,経済センサス‐基礎調査(2014)
02402,青森県 七戸町,740,2014,経済センサス‐基礎調査(2014)
02405,青森県 六戸町,373,2014,経済センサス‐基礎調査(2014)
02406,青森県 横浜町,229,2014,経済センサス‐基礎調査(2014)
02408,青森県 東北町,795,2014,経済センサス‐基礎調査(2014)
02411,青森県 六ヶ所村,609,2014,経済センサス‐基礎調査(2014)
02412,青森県 おいらせ町,933,2014,経済センサス‐基礎調査(2014)
02423,青森県 大間町,318,2014,経済センサス‐基礎調査(2014)
02424,青森県 東通村,270,2014,経済センサス‐基礎調査(2014)
02425,青森県 風間浦村,117,2014,経済センサス‐基礎調査(2014)
02426,青森県 佐井村,141,2014,経済センサス‐基礎調査(2014)
02441,青森県 三戸町,451,2014,経済センサス‐基礎調査(2014)
02442,青森県 五戸町,646,2014,経済センサス‐基礎調査(2014)
02443,青森県 田子町,287,2014,経済センサス‐基礎調査(2014)
02445,青森県 南部町,702,2014,経済センサス‐基礎調査(2014)
02446,青森県 階上町,414,2014,経済センサス‐基礎調査(2014)
02450,青森県 新郷村,120,2014,経済センサス‐基礎調査(2014)
03201,岩手県 盛岡市,15720,2014,経済センサス‐基礎調査(2014)
03202,岩手県 宮古市,2841,2014,経済センサス‐基礎調査(2014)
03203,岩手県 大船渡市,2293,2014,経済センサス‐基礎調査(2014)
03205,岩手県 花巻市,4494,2014,経済センサス‐基礎調査(2014)
03206,岩手県 北上市,4499,2014,経済センサス‐基礎調査(2014)
03207,岩手県 久慈市,2037,2014,経済センサス‐基礎調査(2014)
03208,岩手県 遠野市,1511,2014,経済センサス‐基礎調査(2014)
03209,岩手県 一関市,5821,2014,経済センサス‐基礎調査(2014)
03210,岩手県 陸前高田市,784,2014,経済センサス‐基礎調査(2014)
03211,岩手県 釜石市,1898,2014,経済センサス‐基礎調査(2014)
03213,岩手県 二戸市,1481,2014,経済センサス‐基礎調査(2014)
03214,岩手県 八幡平市,1336,2014,経済センサス‐基礎調査(2014)
03215,岩手県 奥州市,5915,2014,経済センサス‐基礎調査(2014)
03216,岩手県 滝沢市,1490,2014,経済センサス‐基礎調査(2014)
03301,岩手県 雫石町,794,2014,経済センサス‐基礎調査(2014)
03302,岩手県 葛巻町,307,2014,経済センサス‐基礎調査(2014)
03303,岩手県 岩手町,565,2014,経済センサス‐基礎調査(2014)
03321,岩手県 紫波町,1162,2014,経済センサス‐基礎調査(2014)
03322,岩手県 矢巾町,1382,2014,経済センサス‐基礎調査(2014)
03366,岩手県 西和賀町,394,2014,経済センサス‐基礎調査(2014)
03381,岩手県 金ケ崎町,568,2014,経済センサス‐基礎調査(2014)
03402,岩手県 平泉町,436,2014,経済センサス‐基礎調査(2014)
03441,岩手県 住田町,261,2014,経済センサス‐基礎調査(2014)
03461,岩手県 大槌町,365,2014,経済センサス‐基礎調査(2014)
03482,岩手県 山田町,634,2014,経済センサス‐基礎調査(2014)
03483,岩手県 岩泉町,580,2014,経済センサス‐基礎調査(2014)
03484,岩手県 田野畑村,146,2014,経済センサス‐基礎調査(2014)
03485,岩手県 普代村,156,2014,経済センサス‐基礎調査(2014)
03501,岩手県 軽米町,424,2014,経済センサス‐基礎調査(2014)
03503,岩手県 野田村,182,2014,経済センサス‐基礎調査(2014)
03506,岩手県 九戸村,248,2014,経済センサス‐基礎調査(2014)
03507,岩手県 洋野町,704,2014,経済センサス‐基礎調査(2014)
03524,岩手県 一戸町,622,2014,経済センサス‐基礎調査(2014)
04100,宮城県 仙台市,50186,2014,経済センサス‐基礎調査(2014)
04202,宮城県 石巻市,6222,2014,経済センサス‐基礎調査(2014)
04203,宮城県 塩竈市,2804,2014,経済センサス‐基礎調査(2014)
04205,宮城県 気仙沼市,3118,2014,経済センサス‐基礎調査(2014)
04206,宮城県 白石市,1584,2014,経済センサス‐基礎調査(2014)
04207,宮城県 名取市,2760,2014,経済センサス‐基礎調査(2014)
04208,宮城県 角田市,1300,2014,経済センサス‐基礎調査(2014)
04209,宮城県 多賀城市,2177,2014,経済センサス‐基礎調査(2014)
04211,宮城県 岩沼市,1854,2014,経済センサス‐基礎調査(2014)
04212,宮城県 登米市,4344,2014,経済センサス‐基礎調査(2014)
04213,宮城県 栗原市,3367,2014,経済センサス‐基礎調査(2014)
04214,宮城県 東松島市,1221,2014,経済センサス‐基礎調査(2014)
04215,宮城県 大崎市,6171,2014,経済センサス‐基礎調査(2014)
04301,宮城県 蔵王町,653,2014,経済センサス‐基礎調査(2014)
04302,宮城県 七ヶ宿町,100,2014,経済センサス‐基礎調査(2014)
04321,宮城県 大河原町,1258,2014,経済センサス‐基礎調査(2014)
04322,宮城県 村田町,533,2014,経済センサス‐基礎調査(2014)
04323,宮城県 柴田町,1257,2014,経済センサス‐基礎調査(2014)
04324,宮城県 川崎町,485,2014,経済センサス‐基礎調査(2014)
04341,宮城県 丸森町,558,2014,経済センサス‐基礎調査(2014)
04361,宮城県 亘理町,1040,2014,経済センサス‐基礎調査(2014)
04362,宮城県 山元町,425,2014,経済センサス‐基礎調査(2014)
04401,宮城県 松島町,608,2014,経済センサス‐基礎調査(2014)
04404,宮城県 七ヶ浜町,465,2014,経済センサス‐基礎調査(2014)
04406,宮城県 利府町,1034,2014,経済センサス‐基礎調査(2014)
04421,宮城県 大和町,1228,2014,経済センサス‐基礎調査(2014)
04422,宮城県 大郷町,374,2014,経済センサス‐基礎調査(2014)
04424,宮城県 大衡村,313,2014,経済センサス‐基礎調査(2014)
04444,宮城県 色麻町,248,2014,経済センサス‐基礎調査(2014)
