市区町村コード,市区町村名,値,調査年,出典
01632,北海道 士幌町,1651,2014,経済センサス‐基礎調査(2014)
01633,北海道 上士幌町,1436,2014,経済センサス‐基礎調査(2014)
01634,北海道 鹿追町,1846,2014,経済センサス‐基礎調査(2014)
01635,北海道 新得町,2352,2014,経済センサス‐基礎調査(2014)
01636,北海道 清水町,2835,2014,経済センサス‐基礎調査(2014)
01637,北海道 芽室町,6855,2014,経済センサス‐基礎調査(2014)
01638,北海道 中札内村,1150,2014,経済センサス‐基礎調査(2014)
01639,北海道 更別村,980,2014,経済センサス‐基礎調査(2014)
01641,北海道 大樹町,1757,2014,経済センサス‐基礎調査(2014)
01642,北海道 広尾町,2143,2014,経済センサス‐基礎調査(2014)
01643,北海道 幕別町,6195,2014,経済センサス‐基礎調査(2014)
01644,北海道 池田町,2022,2014,経済センサス‐基礎調査(2014)
01645,北海道 豊頃町,738,2014,経済センサス‐基礎調査(2014)
01646,北海道 本別町,2389,2014,経済センサス‐基礎調査(2014)
01647,北海道 足寄町,2138,2014,経済センサス‐基礎調査(2014)
01648,北海道 陸別町,785,2014,経済センサス‐基礎調査(2014)
01649,北海道 浦幌町,1360,2014,経済センサス‐基礎調査(2014)
01661,北海道 釧路町,8115,2014,経済センサス‐基礎調査(2014)
01662,北海道 厚岸町,2902,2014,経済センサス‐基礎調査(2014)
01663,北海道 浜中町,1319,2014,経済センサス‐基礎調査(2014)
01664,北海道 標茶町,2463,2014,経済センサス‐基礎調査(2014)
01665,北海道 弟子屈町,2950,2014,経済センサス‐基礎調査(2014)
01667,北海道 鶴居村,895,2014,経済センサス‐基礎調査(2014)
01668,北海道 白糠町,2294,2014,経済センサス‐基礎調査(2014)
01691,北海道 別海町,4677,2014,経済センサス‐基礎調査(2014)
01692,北海道 中標津町,9562,2014,経済センサス‐基礎調査(2014)
01693,北海道 標津町,1563,2014,経済センサス‐基礎調査(2014)
01694,北海道 羅臼町,1500,2014,経済センサス‐基礎調査(2014)
02201,青森県 青森市,119377,2014,経済センサス‐基礎調査(2014)
02202,青森県 弘前市,70104,2014,経済センサス‐基礎調査(2014)
02203,青森県 八戸市,92246,2014,経済センサス‐基礎調査(2014)
02204,青森県 黒石市,9299,2014,経済センサス‐基礎調査(2014)
02205,青森県 五所川原市,19710,2014,経済センサス‐基礎調査(2014)
02206,青森県 十和田市,22007,2014,経済センサス‐基礎調査(2014)
02207,青森県 三沢市,15079,2014,経済センサス‐基礎調査(2014)
02208,青森県 むつ市,20361,2014,経済センサス‐基礎調査(2014)
02209,青森県 つがる市,7978,2014,経済センサス‐基礎調査(2014)
02210,青森県 平川市,6988,2014,経済センサス‐基礎調査(2014)
02301,青森県 平内町,2220,2014,経済センサス‐基礎調査(2014)
02303,青森県 今別町,575,2014,経済センサス‐基礎調査(2014)
02304,青森県 蓬田村,508,2014,経済センサス‐基礎調査(2014)
02307,青森県 外ヶ浜町,1651,2014,経済センサス‐基礎調査(2014)
02321,青森県 鰺ヶ沢町,2954,2014,経済センサス‐基礎調査(2014)
02323,青森県 深浦町,2330,2014,経済センサス‐基礎調査(2014)
02343,青森県 西目屋村,387,2014,経済センサス‐基礎調査(2014)
02361,青森県 藤崎町,3518,2014,経済センサス‐基礎調査(2014)
02362,青森県 大鰐町,2058,2014,経済センサス‐基礎調査(2014)
02367,青森県 田舎館村,1026,2014,経済センサス‐基礎調査(2014)
02381,青森県 板柳町,2990,2014,経済センサス‐基礎調査(2014)
02384,青森県 鶴田町,2476,2014,経済センサス‐基礎調査(2014)
02387,青森県 中泊町,2057,2014,経済センサス‐基礎調査(2014)
02401,青森県 野辺地町,3893,2014,経済センサス‐基礎調査(2014)
02402,青森県 七戸町,4390,2014,経済センサス‐基礎調査(2014)
02405,青森県 六戸町,1972,2014,経済センサス‐基礎調査(2014)
02406,青森県 横浜町,1010,2014,経済センサス‐基礎調査(2014)
02408,青森県 東北町,4373,2014,経済センサス‐基礎調査(2014)
02411,青森県 六ヶ所村,5745,2014,経済センサス‐基礎調査(2014)
02412,青森県 おいらせ町,5858,2014,経済センサス‐基礎調査(2014)
