市区町村コード,市区町村名,値,調査年,出典
04100,宮城県 仙台市,1096704,2020,国勢調査(2020)
04202,宮城県 石巻市,140151,2020,国勢調査(2020)
04203,宮城県 塩竈市,52203,2020,国勢調査(2020)
04205,宮城県 気仙沼市,61147,2020,国勢調査(2020)
04206,宮城県 白石市,32758,2020,国勢調査(2020)
04207,宮城県 名取市,78718,2020,国勢調査(2020)
04208,宮城県 角田市,27976,2020,国勢調査(2020)
04209,宮城県 多賀城市,62827,2020,国勢調査(2020)
04211,宮城県 岩沼市,44068,2020,国勢調査(2020)
04212,宮城県 登米市,76037,2020,国勢調査(2020)
04213,宮城県 栗原市,64637,2020,国勢調査(2020)
04214,宮城県 東松島市,39098,2020,国勢調査(2020)
04215,宮城県 大崎市,127330,2020,国勢調査(2020)
04216,宮城県 富谷市,51651,2020,国勢調査(2020)
04301,宮城県 蔵王町,11418,2020,国勢調査(2020)
04302,宮城県 七ヶ宿町,1262,2020,国勢調査(2020)
04321,宮城県 大河原町,23571,2020,国勢調査(2020)
04322,宮城県 村田町,10666,2020,国勢調査(2020)
04323,宮城県 柴田町,38271,2020,国勢調査(2020)
04324,宮城県 川崎町,8345,2020,国勢調査(2020)
04341,宮城県 丸森町,12262,2020,国勢調査(2020)
04361,宮城県 亘理町,33087,2020,国勢調査(2020)
04362,宮城県 山元町,12046,2020,国勢調査(2020)
04401,宮城県 松島町,13323,2020,国勢調査(2020)
04404,宮城県 七ヶ浜町,18132,2020,国勢調査(2020)
04406,宮城県 利府町,35182,2020,国勢調査(2020)
04421,宮城県 大和町,28786,2020,国勢調査(2020)
04422,宮城県 大郷町,7813,2020,国勢調査(2020)
04424,宮城県 大衡村,5849,2020,国勢調査(2020)
04444,宮城県 色麻町,6698,2020,国勢調査(2020)
04445,宮城県 加美町,21943,2020,国勢調査(2020)
04501,宮城県 涌谷町,15388,2020,国勢調査(2020)
04505,宮城県 美里町,23994,2020,国勢調査(2020)
04581,宮城県 女川町,6430,2020,国勢調査(2020)
04606,宮城県 南三陸町,12225,2020,国勢調査(2020)
05201,秋田県 秋田市,307672,2020,国勢調査(2020)
05202,秋田県 能代市,49968,2020,国勢調査(2020)
05203,秋田県 横手市,85555,2020,国勢調査(2020)
05204,秋田県 大館市,69237,2020,国勢調査(2020)
05206,秋田県 男鹿市,25154,2020,国勢調査(2020)
05207,秋田県 湯沢市,42091,2020,国勢調査(2020)
05209,秋田県 鹿角市,29088,2020,国勢調査(2020)
05210,秋田県 由利本荘市,74707,2020,国勢調査(2020)
05211,秋田県 潟上市,31720,2020,国勢調査(2020)
05212,秋田県 大仙市,77657,2020,国勢調査(2020)
05213,秋田県 北秋田市,30198,2020,国勢調査(2020)
05214,秋田県 にかほ市,23435,2020,国勢調査(2020)
05215,秋田県 仙北市,24610,2020,国勢調査(2020)
05303,秋田県 小坂町,4780,2020,国勢調査(2020)
05327,秋田県 上小阿仁村,2063,2020,国勢調査(2020)
05346,秋田県 藤里町,2896,2020,国勢調査(2020)
05348,秋田県 三種町,15254,2020,国勢調査(2020)
05349,秋田県 八峰町,6577,2020,国勢調査(2020)
05361,秋田県 五城目町,8538,2020,国勢調査(2020)
05363,秋田県 八郎潟町,5583,2020,国勢調査(2020)
05366,秋田県 井川町,4566,2020,国勢調査(2020)
05368,秋田県 大潟村,3011,2020,国勢調査(2020)
05434,秋田県 美郷町,18613,2020,国勢調査(2020)
05463,秋田県 羽後町,13825,2020,国勢調査(2020)
05464,秋田県 東成瀬村,2704,2020,国勢調査(2020)
06201,山形県 山形市,247590,2020,国勢調査(2020)
06202,山形県 米沢市,81252,2020,国勢調査(2020)
06203,山形県 鶴岡市,122347,2020,国勢調査(2020)
06204,山形県 酒田市,100273,2020,国勢調査(2020)
06205,山形県 新庄市,34432,2020,国勢調査(2020)
06206,山形県 寒河江市,40189,2020,国勢調査(2020)
06207,山形県 上山市,29110,2020,国勢調査(2020)
06208,山形県 村山市,22516,2020,国勢調査(2020)
06209,山形県 長井市,26543,2020,国勢調査(2020)
06210,山形県 天童市,62140,2020,国勢調査(2020)
06211,山形県 東根市,47682,2020,国勢調査(2020)
06212,山形県 尾花沢市,14971,2020,国勢調査(2020)
06213,山形県 南陽市,30420,2020,国勢調査(2020)
06301,山形県 山辺町,13725,2020,国勢調査(2020)
06302,山形県 中山町,10746,2020,国勢調査(2020)
06321,山形県 河北町,17641,2020,国勢調査(2020)
06322,山形県 西川町,4956,2020,国勢調査(2020)
06323,山形県 朝日町,6366,2020,国勢調査(2020)
06324,山形県 大江町,7646,2020,国勢調査(2020)
06341,山形県 大石田町,6577,2020,国勢調査(2020)
06361,山形県 金山町,5071,2020,国勢調査(2020)
