市区町村コード,市区町村名,値,調査年,出典
02426,青森県 佐井村,4,2023,社会・人口統計体系(2023)
02441,青森県 三戸町,18,2023,社会・人口統計体系(2023)
02442,青森県 五戸町,25,2023,社会・人口統計体系(2023)
02443,青森県 田子町,9,2023,社会・人口統計体系(2023)
02445,青森県 南部町,31,2023,社会・人口統計体系(2023)
02446,青森県 階上町,21,2023,社会・人口統計体系(2023)
02450,青森県 新郷村,5,2023,社会・人口統計体系(2023)
03201,岩手県 盛岡市,1022,2023,社会・人口統計体系(2023)
03202,岩手県 宮古市,108,2023,社会・人口統計体系(2023)
03203,岩手県 大船渡市,103,2023,社会・人口統計体系(2023)
03205,岩手県 花巻市,249,2023,社会・人口統計体系(2023)
03206,岩手県 北上市,343,2023,社会・人口統計体系(2023)
03207,岩手県 久慈市,81,2023,社会・人口統計体系(2023)
03208,岩手県 遠野市,54,2023,社会・人口統計体系(2023)
03209,岩手県 一関市,274,2023,社会・人口統計体系(2023)
03210,岩手県 陸前高田市,43,2023,社会・人口統計体系(2023)
03211,岩手県 釜石市,77,2023,社会・人口統計体系(2023)
03213,岩手県 二戸市,63,2023,社会・人口統計体系(2023)
03214,岩手県 八幡平市,35,2023,社会・人口統計体系(2023)
03215,岩手県 奥州市,291,2023,社会・人口統計体系(2023)
03216,岩手県 滝沢市,179,2023,社会・人口統計体系(2023)
03301,岩手県 雫石町,34,2023,社会・人口統計体系(2023)
03302,岩手県 葛巻町,6,2023,社会・人口統計体系(2023)
03303,岩手県 岩手町,28,2023,社会・人口統計体系(2023)
03321,岩手県 紫波町,78,2023,社会・人口統計体系(2023)
03322,岩手県 矢巾町,92,2023,社会・人口統計体系(2023)
03366,岩手県 西和賀町,6,2023,社会・人口統計体系(2023)
03381,岩手県 金ケ崎町,45,2023,社会・人口統計体系(2023)
03402,岩手県 平泉町,12,2023,社会・人口統計体系(2023)
03441,岩手県 住田町,13,2023,社会・人口統計体系(2023)
03461,岩手県 大槌町,26,2023,社会・人口統計体系(2023)
03482,岩手県 山田町,27,2023,社会・人口統計体系(2023)
03483,岩手県 岩泉町,15,2023,社会・人口統計体系(2023)
03484,岩手県 田野畑村,3,2023,社会・人口統計体系(2023)
03485,岩手県 普代村,2,2023,社会・人口統計体系(2023)
03501,岩手県 軽米町,15,2023,社会・人口統計体系(2023)
03503,岩手県 野田村,7,2023,社会・人口統計体系(2023)
03506,岩手県 九戸村,12,2023,社会・人口統計体系(2023)
03507,岩手県 洋野町,24,2023,社会・人口統計体系(2023)
03524,岩手県 一戸町,9,2023,社会・人口統計体系(2023)
04100,宮城県 仙台市,4622,2023,社会・人口統計体系(2023)
04202,宮城県 石巻市,398,2023,社会・人口統計体系(2023)
04203,宮城県 塩竈市,136,2023,社会・人口統計体系(2023)
04205,宮城県 気仙沼市,124,2023,社会・人口統計体系(2023)
04206,宮城県 白石市,53,2023,社会・人口統計体系(2023)
04207,宮城県 名取市,270,2023,社会・人口統計体系(2023)
04208,宮城県 角田市,49,2023,社会・人口統計体系(2023)
04209,宮城県 多賀城市,277,2023,社会・人口統計体系(2023)
04211,宮城県 岩沼市,157,2023,社会・人口統計体系(2023)
04212,宮城県 登米市,159,2023,社会・人口統計体系(2023)
04213,宮城県 栗原市,127,2023,社会・人口統計体系(2023)
04214,宮城県 東松島市,132,2023,社会・人口統計体系(2023)
04215,宮城県 大崎市,383,2023,社会・人口統計体系(2023)
04216,宮城県 富谷市,137,2023,社会・人口統計体系(2023)
04301,宮城県 蔵王町,26,2023,社会・人口統計体系(2023)
04302,宮城県 七ヶ宿町,3,2023,社会・人口統計体系(2023)
04321,宮城県 大河原町,87,2023,社会・人口統計体系(2023)
04322,宮城県 村田町,21,2023,社会・人口統計体系(2023)
04323,宮城県 柴田町,94,2023,社会・人口統計体系(2023)
04324,宮城県 川崎町,7,2023,社会・人口統計体系(2023)
04341,宮城県 丸森町,24,2023,社会・人口統計体系(2023)
04361,宮城県 亘理町,81,2023,社会・人口統計体系(2023)
04362,宮城県 山元町,20,2023,社会・人口統計体系(2023)
04401,宮城県 松島町,34,2023,社会・人口統計体系(2023)
04404,宮城県 七ヶ浜町,39,2023,社会・人口統計体系(2023)
04406,宮城県 利府町,103,2023,社会・人口統計体系(2023)
04421,宮城県 大和町,115,2023,社会・人口統計体系(2023)
04422,宮城県 大郷町,12,2023,社会・人口統計体系(2023)
04424,宮城県 大衡村,11,2023,社会・人口統計体系(2023)
04444,宮城県 色麻町,9,2023,社会・人口統計体系(2023)
04445,宮城県 加美町,56,2023,社会・人口統計体系(2023)
04501,宮城県 涌谷町,35,2023,社会・人口統計体系(2023)
04505,宮城県 美里町,57,2023,社会・人口統計体系(2023)
04581,宮城県 女川町,15,2023,社会・人口統計体系(2023)
04606,宮城県 南三陸町,26,2023,社会・人口統計体系(2023)
05201,秋田県 秋田市,966,2023,社会・人口統計体系(2023)
05202,秋田県 能代市,114,2023,社会・人口統計体系(2023)
05203,秋田県 横手市,165,2023,社会・人口統計体系(2023)
05204,秋田県 大館市,182,2023,社会・人口統計体系(2023)
05206,秋田県 男鹿市,47,2023,社会・人口統計体系(2023)
05207,秋田県 湯沢市,71,2023,社会・人口統計体系(2023)
05209,秋田県 鹿角市,44,2023,社会・人口統計体系(2023)
05210,秋田県 由利本荘市,192,2023,社会・人口統計体系(2023)
05211,秋田県 潟上市,78,2023,社会・人口統計体系(2023)
05212,秋田県 大仙市,189,2023,社会・人口統計体系(2023)
05213,秋田県 北秋田市,44,2023,社会・人口統計体系(2023)
05214,秋田県 にかほ市,48,2023,社会・人口統計体系(2023)
05215,秋田県 仙北市,41,2023,社会・人口統計体系(2023)
05303,秋田県 小坂町,7,2023,社会・人口統計体系(2023)
05327,秋田県 上小阿仁村,1,2023,社会・人口統計体系(2023)
05346,秋田県 藤里町,3,2023,社会・人口統計体系(2023)
05348,秋田県 三種町,14,2023,社会・人口統計体系(2023)
05349,秋田県 八峰町,7,2023,社会・人口統計体系(2023)
05361,秋田県 五城目町,8,2023,社会・人口統計体系(2023)
05363,秋田県 八郎潟町,2,2023,社会・人口統計体系(2023)
05366,秋田県 井川町,9,2023,社会・人口統計体系(2023)
05368,秋田県 大潟村,6,2023,社会・人口統計体系(2023)
05434,秋田県 美郷町,33,2023,社会・人口統計体系(2023)
05463,秋田県 羽後町,25,2023,社会・人口統計体系(2023)
05464,秋田県 東成瀬村,6,2023,社会・人口統計体系(2023)
06201,山形県 山形市,844,2023,社会・人口統計体系(2023)
06202,山形県 米沢市,195,2023,社会・人口統計体系(2023)
06203,山形県 鶴岡市,339,2023,社会・人口統計体系(2023)
06204,山形県 酒田市,273,2023,社会・人口統計体系(2023)
06205,山形県 新庄市,87,2023,社会・人口統計体系(2023)
06206,山形県 寒河江市,126,2023,社会・人口統計体系(2023)
06207,山形県 上山市,71,2023,社会・人口統計体系(2023)
06208,山形県 村山市,45,2023,社会・人口統計体系(2023)
06209,山形県 長井市,66,2023,社会・人口統計体系(2023)
06210,山形県 天童市,189,2023,社会・人口統計体系(2023)
06211,山形県 東根市,209,2023,社会・人口統計体系(2023)
06212,山形県 尾花沢市,24,2023,社会・人口統計体系(2023)
06213,山形県 南陽市,106,2023,社会・人口統計体系(2023)
